region,carburant,annee,mois,prix_moyen_by_litre
26,E85,2020,8,
26,E85,2020,9,
26,E85,2020,10,
26,E85,2020,11,
26,E85,2020,12,
26,E85,2021,1,
26,E85,2021,2,
26,E85,2021,3,
26,E85,2021,4,
26,E85,2021,5,
26,E85,2021,6,
26,E85,2021,7,
26,E85,2021,8,
26,E85,2021,9,
26,E85,2021,10,
26,E85,2021,11,
26,E85,2021,12,
26,E10,2009,9,1.24
26,E10,2009,10,1.25
26,E10,2009,11,1.28
26,E10,2009,12,1.28
26,E10,2009,5,1.18
26,E10,2009,6,1.24
26,E10,2009,7,1.23
26,E10,2009,8,1.26
26,E10,2009,4,1.19
26,E10,2009,1,
26,E10,2009,2,
26,E10,2009,3,
26,E10,2010,1,1.31
26,E10,2010,2,1.33
26,E10,2010,3,1.37
26,E10,2010,4,1.39
26,E10,2010,5,1.4
26,E10,2010,6,1.39
26,E10,2010,7,1.37
26,E10,2010,8,1.36
26,E10,2010,9,1.36
26,E10,2010,10,1.37
26,E10,2010,11,1.38
26,E10,2010,12,1.42
26,E10,2011,1,1.48
26,E10,2011,2,1.49
26,E10,2011,3,1.54
26,E10,2011,4,1.56
26,E10,2011,5,1.56
26,E10,2011,6,1.54
26,E10,2011,7,1.54
26,E10,2011,8,1.53
26,E10,2011,9,1.55
26,E10,2011,10,1.53
26,E10,2011,11,1.53
26,E10,2011,12,1.52
26,E10,2012,1,1.57
26,E10,2012,2,1.61
26,E10,2012,3,1.65
26,E10,2012,4,1.67
26,E10,2012,5,1.61
26,E10,2012,6,1.55
26,E10,2012,7,1.56
26,E10,2012,8,1.62
26,E10,2012,9,1.58
26,E10,2012,10,1.55
26,E10,2012,11,1.5
26,E10,2012,12,1.51
26,E10,2013,1,1.56
26,E10,2013,2,1.62
26,E10,2013,3,1.61
26,E10,2013,4,1.58
26,E10,2013,5,1.55
26,E10,2013,6,1.55
26,E10,2013,7,1.56
26,E10,2013,8,1.56
26,E10,2013,9,1.56
26,E10,2013,10,1.51
26,E10,2013,11,1.5
26,E10,2013,12,1.52
26,E10,2014,1,1.51
26,E10,2014,2,1.51
26,E10,2014,3,1.52
26,E10,2014,4,1.53
26,E10,2014,5,1.53
26,E10,2014,6,1.54
26,E10,2014,7,1.54
26,E10,2014,8,1.52
26,E10,2014,9,1.51
26,E10,2014,10,1.49
26,E10,2014,11,1.45
26,E10,2014,12,1.38
26,E10,2015,1,1.3
26,E10,2015,2,1.35
26,E10,2015,3,1.4
26,E10,2015,4,1.42
26,E10,2015,5,1.45
26,E10,2015,6,1.45
26,E10,2015,7,1.44
26,E10,2015,8,1.39
26,E10,2015,9,1.33
26,E10,2015,10,1.31
26,E10,2015,11,1.31
26,E10,2015,12,1.29
26,E10,2016,1,
26,E10,2016,2,
26,E10,2016,3,
26,E10,2016,4,
26,E10,2016,5,
26,E10,2016,6,
26,E10,2016,7,
26,E10,2016,8,
26,E10,2016,9,
26,E10,2016,10,
26,E10,2016,11,
26,E10,2016,12,
26,E10,2017,1,
26,E10,2017,2,
26,E10,2017,3,
26,E10,2017,4,
26,E10,2017,5,
26,E10,2017,6,
26,E10,2017,7,
26,E10,2017,8,
26,E10,2017,9,
26,E10,2017,10,
26,E10,2017,11,
26,E10,2017,12,
26,E10,2018,1,
26,E10,2018,2,
26,E10,2018,3,
26,E10,2018,4,
26,E10,2018,5,
26,E10,2018,6,
26,E10,2018,7,
26,E10,2018,8,
26,E10,2018,9,
26,E10,2018,10,
26,E10,2018,11,
26,E10,2018,12,
26,E10,2019,1,
26,E10,2019,2,
26,E10,2019,3,
26,E10,2019,4,
26,E10,2019,5,
26,E10,2019,6,
26,E10,2019,7,
26,E10,2019,8,
26,E10,2019,9,
26,E10,2019,10,
26,E10,2019,11,
26,E10,2019,12,
26,E10,2020,1,
26,E10,2020,2,
26,E10,2020,3,
26,E10,2020,4,
26,E10,2020,5,
26,E10,2020,6,
26,E10,2020,7,
26,E10,2020,8,
26,E10,2020,9,
26,E10,2020,10,
26,E10,2020,11,
26,E10,2020,12,
26,E10,2021,1,
26,E10,2021,2,
26,E10,2021,3,
26,E10,2021,4,
26,E10,2021,5,
26,E10,2021,6,
26,E10,2021,7,
26,E10,2021,8,
26,E10,2021,9,
26,E10,2021,10,
26,E10,2021,11,
26,E10,2021,12,
26,SP98,2013,6,1.6
26,SP98,2013,7,1.61
26,SP98,2013,8,1.62
26,SP98,2013,9,1.62
26,SP98,2013,10,1.57
26,SP98,2013,11,1.56
26,SP98,2013,12,1.57
26,SP98,2013,1,
26,SP98,2013,2,
26,SP98,2013,3,
26,SP98,2013,4,
26,SP98,2013,5,
26,SP98,2014,1,1.57
26,SP98,2014,2,1.57
26,SP98,2014,3,1.58
26,SP98,2014,4,1.58
26,SP98,2014,5,1.59
26,SP98,2014,6,1.59
26,SP98,2014,7,1.6
26,SP98,2014,8,1.58
26,SP98,2014,9,1.57
26,SP98,2014,10,1.55
26,SP98,2014,11,1.51
26,SP98,2014,12,1.44
26,SP98,2015,1,1.36
26,SP98,2015,2,1.4
26,SP98,2015,3,1.45
26,SP98,2015,4,1.47
26,SP98,2015,5,1.5
26,SP98,2015,6,1.51
26,SP98,2015,7,1.5
26,SP98,2015,8,1.45
26,SP98,2015,9,1.39
26,SP98,2015,10,1.37
26,SP98,2015,11,1.36
26,SP98,2015,12,1.35
26,SP98,2016,1,
26,SP98,2016,2,
26,SP98,2016,3,
26,SP98,2016,4,
26,SP98,2016,5,
26,SP98,2016,6,
26,SP98,2016,7,
26,SP98,2016,8,
26,SP98,2016,9,
26,SP98,2016,10,
26,SP98,2016,11,
26,SP98,2016,12,
26,SP98,2017,1,
26,SP98,2017,2,
26,SP98,2017,3,
26,SP98,2017,4,
26,SP98,2017,5,
26,SP98,2017,6,
26,SP98,2017,7,
26,SP98,2017,8,
26,SP98,2017,9,
26,SP98,2017,10,
26,SP98,2017,11,
26,SP98,2017,12,
26,SP98,2018,1,
26,SP98,2018,2,
26,SP98,2018,3,
26,SP98,2018,4,
26,SP98,2018,5,
26,SP98,2018,6,
26,SP98,2018,7,
26,SP98,2018,8,
26,SP98,2018,9,
26,SP98,2018,10,
26,SP98,2018,11,
26,SP98,2018,12,
26,SP98,2019,1,
26,SP98,2019,2,
26,SP98,2019,3,
26,SP98,2019,4,
26,SP98,2019,5,
26,SP98,2019,6,
26,SP98,2019,7,
26,SP98,2019,8,
26,SP98,2019,9,
26,SP98,2019,10,
26,SP98,2019,11,
26,SP98,2019,12,
26,SP98,2020,1,
26,SP98,2020,2,
26,SP98,2020,3,
26,SP98,2020,4,
26,SP98,2020,5,
26,SP98,2020,6,
26,SP98,2020,7,
26,SP98,2020,8,
26,SP98,2020,9,
26,SP98,2020,10,
26,SP98,2020,11,
26,SP98,2020,12,
26,SP98,2021,1,
26,SP98,2021,2,
26,SP98,2021,3,
26,SP98,2021,4,
26,SP98,2021,5,
26,SP98,2021,6,
26,SP98,2021,7,
26,SP98,2021,8,
26,SP98,2021,9,
26,SP98,2021,10,
26,SP98,2021,11,
26,SP98,2021,12,
53,Gazole,2007,1,1.01
53,Gazole,2007,2,1.02
53,Gazole,2007,3,1.04
53,Gazole,2007,4,1.06
53,Gazole,2007,5,1.06
53,Gazole,2007,6,1.08
53,Gazole,2007,7,1.09
53,Gazole,2007,8,1.09
53,Gazole,2007,9,1.11
53,Gazole,2007,10,1.12
53,Gazole,2007,11,1.2
53,Gazole,2007,12,1.2
53,Gazole,2008,1,1.2
53,Gazole,2008,2,1.2
53,Gazole,2008,3,1.26
53,Gazole,2008,4,1.29
53,Gazole,2008,5,1.39
53,Gazole,2008,6,1.44
53,Gazole,2008,7,1.43
53,Gazole,2008,8,1.33
53,Gazole,2008,9,1.31
53,Gazole,2008,10,1.22
53,Gazole,2008,11,1.12
53,Gazole,2008,12,1.0
53,Gazole,2009,1,0.98
53,Gazole,2009,2,0.97
53,Gazole,2009,3,0.94
53,Gazole,2009,4,0.97
53,Gazole,2009,5,0.97
53,Gazole,2009,6,1.02
53,Gazole,2009,7,1.0
53,Gazole,2009,8,1.03
53,Gazole,2009,9,1.01
53,Gazole,2009,10,1.02
53,Gazole,2009,11,1.04
53,Gazole,2009,12,1.04
53,Gazole,2010,1,1.08
53,Gazole,2010,2,1.08
53,Gazole,2010,3,1.12
53,Gazole,2010,4,1.16
53,Gazole,2010,5,1.17
53,Gazole,2010,6,1.17
53,Gazole,2010,7,1.14
53,Gazole,2010,8,1.14
53,Gazole,2010,9,1.15
53,Gazole,2010,10,1.17
53,Gazole,2010,11,1.18
53,Gazole,2010,12,1.22
53,Gazole,2011,1,1.29
53,Gazole,2011,2,1.32
53,Gazole,2011,3,1.37
53,Gazole,2011,4,1.38
53,Gazole,2011,5,1.34
53,Gazole,2011,6,1.33
53,Gazole,2011,7,1.34
53,Gazole,2011,8,1.33
53,Gazole,2011,9,1.34
53,Gazole,2011,10,1.36
53,Gazole,2011,11,1.39
53,Gazole,2011,12,1.38
53,Gazole,2012,1,1.41
53,Gazole,2012,2,1.43
53,Gazole,2012,3,1.45
53,Gazole,2012,4,1.44
53,Gazole,2012,5,1.41
53,Gazole,2012,6,1.35
53,Gazole,2012,7,1.38
53,Gazole,2012,8,1.44
53,Gazole,2012,9,1.4
53,Gazole,2012,10,1.41
53,Gazole,2012,11,1.39
53,Gazole,2012,12,1.37
53,Gazole,2013,1,1.38
53,Gazole,2013,2,1.41
53,Gazole,2013,3,1.4
53,Gazole,2013,4,1.36
53,Gazole,2013,5,1.34
53,Gazole,2013,6,1.34
53,Gazole,2013,7,1.35
53,Gazole,2013,8,1.36
53,Gazole,2013,9,1.38
53,Gazole,2013,10,1.34
53,Gazole,2013,11,1.33
53,Gazole,2013,12,1.34
53,Gazole,2014,1,1.33
53,Gazole,2014,2,1.33
53,Gazole,2014,3,1.32
53,Gazole,2014,4,1.32
53,Gazole,2014,5,1.32
53,Gazole,2014,6,1.32
53,Gazole,2014,7,1.31
53,Gazole,2014,8,1.31
53,Gazole,2014,9,1.3
53,Gazole,2014,10,1.27
53,Gazole,2014,11,1.24
53,Gazole,2014,12,1.15
53,Gazole,2015,1,1.11
53,Gazole,2015,2,1.17
53,Gazole,2015,3,1.21
53,Gazole,2015,4,1.21
53,Gazole,2015,5,1.24
53,Gazole,2015,6,1.22
53,Gazole,2015,7,1.19
53,Gazole,2015,8,1.13
53,Gazole,2015,9,1.11
53,Gazole,2015,10,1.11
53,Gazole,2015,11,1.11
53,Gazole,2015,12,1.04
53,Gazole,2016,1,1.02
53,Gazole,2016,2,1.02
53,Gazole,2016,3,1.06
53,Gazole,2016,4,1.07
53,Gazole,2016,5,1.12
53,Gazole,2016,6,1.16
53,Gazole,2016,7,1.12
53,Gazole,2016,8,1.1
53,Gazole,2016,9,1.11
53,Gazole,2016,10,1.15
53,Gazole,2016,11,1.14
53,Gazole,2016,12,1.19
53,Gazole,2017,1,1.26
53,Gazole,2017,2,1.26
53,Gazole,2017,3,1.24
53,Gazole,2017,4,1.24
53,Gazole,2017,5,1.21
53,Gazole,2017,6,1.18
53,Gazole,2017,7,1.17
53,Gazole,2017,8,1.19
53,Gazole,2017,9,1.22
53,Gazole,2017,10,1.23
53,Gazole,2017,11,1.26
53,Gazole,2017,12,1.27
53,Gazole,2018,1,1.38
53,Gazole,2018,2,1.36
53,Gazole,2018,3,1.36
53,Gazole,2018,4,1.39
53,Gazole,2018,5,1.44
53,Gazole,2018,6,1.45
53,Gazole,2018,7,1.44
53,Gazole,2018,8,1.44
53,Gazole,2018,9,1.47
53,Gazole,2018,10,1.51
53,Gazole,2018,11,1.47
53,Gazole,2018,12,1.41
53,Gazole,2019,1,1.39
53,Gazole,2019,2,1.43
53,Gazole,2019,3,1.45
53,Gazole,2019,4,1.46
53,Gazole,2019,5,1.47
53,Gazole,2019,6,1.42
53,Gazole,2019,7,1.42
53,Gazole,2019,8,1.41
53,Gazole,2019,9,1.43
53,Gazole,2019,10,1.44
53,Gazole,2019,11,1.44
53,Gazole,2019,12,1.46
53,Gazole,2020,1,1.46
53,Gazole,2020,2,1.39
53,Gazole,2020,3,1.29
53,Gazole,2020,4,1.21
53,Gazole,2020,5,1.16
53,Gazole,2020,6,1.2
53,Gazole,2020,7,1.23
53,Gazole,2020,8,1.23
53,Gazole,2020,9,1.2
53,Gazole,2020,10,1.19
53,Gazole,2020,11,1.2
53,Gazole,2020,12,1.25
53,Gazole,2021,1,1.29
53,Gazole,2021,2,1.33
53,Gazole,2021,3,1.37
53,Gazole,2021,4,1.36
53,Gazole,2021,5,1.38
53,Gazole,2021,6,1.41
53,Gazole,2021,7,1.43
53,Gazole,2021,8,1.42
53,Gazole,2021,9,1.45
53,Gazole,2021,10,1.53
53,Gazole,2021,11,1.55
53,Gazole,2021,12,1.52
53,SP95,2007,1,1.18
53,SP95,2007,2,1.19
53,SP95,2007,3,1.24
53,SP95,2007,4,1.29
53,SP95,2007,5,1.33
53,SP95,2007,6,1.33
53,SP95,2007,7,1.32
53,SP95,2007,8,1.28
53,SP95,2007,9,1.29
53,SP95,2007,10,1.29
53,SP95,2007,11,1.34
53,SP95,2007,12,1.33
53,SP95,2008,1,1.36
53,SP95,2008,2,1.36
53,SP95,2008,3,1.38
53,SP95,2008,4,1.39
53,SP95,2008,5,1.45
53,SP95,2008,6,1.5
53,SP95,2008,7,1.49
53,SP95,2008,8,1.44
53,SP95,2008,9,1.43
53,SP95,2008,10,1.33
53,SP95,2008,11,1.2
53,SP95,2008,12,1.1
53,SP95,2009,1,1.11
53,SP95,2009,2,1.16
53,SP95,2009,3,1.16
53,SP95,2009,4,1.19
53,SP95,2009,5,1.22
53,SP95,2009,6,1.29
53,SP95,2009,7,1.25
53,SP95,2009,8,1.28
53,SP95,2009,9,1.25
53,SP95,2009,10,1.24
53,SP95,2009,11,1.27
53,SP95,2009,12,1.26
53,SP95,2010,1,1.31
53,SP95,2010,2,1.32
53,SP95,2010,3,1.37
53,SP95,2010,4,1.39
53,SP95,2010,5,1.39
53,SP95,2010,6,1.38
53,SP95,2010,7,1.36
53,SP95,2010,8,1.35
53,SP95,2010,9,1.35
53,SP95,2010,10,1.36
53,SP95,2010,11,1.37
53,SP95,2010,12,1.42
53,SP95,2011,1,1.47
53,SP95,2011,2,1.48
53,SP95,2011,3,1.52
53,SP95,2011,4,1.55
53,SP95,2011,5,1.55
53,SP95,2011,6,1.53
53,SP95,2011,7,1.52
53,SP95,2011,8,1.51
53,SP95,2011,9,1.53
53,SP95,2011,10,1.51
53,SP95,2011,11,1.51
53,SP95,2011,12,1.51
53,SP95,2012,1,1.56
53,SP95,2012,2,1.6
53,SP95,2012,3,1.65
53,SP95,2012,4,1.67
53,SP95,2012,5,1.61
53,SP95,2012,6,1.56
53,SP95,2012,7,1.58
53,SP95,2012,8,1.63
53,SP95,2012,9,1.6
53,SP95,2012,10,1.58
53,SP95,2012,11,1.52
53,SP95,2012,12,1.52
53,SP95,2013,1,1.56
53,SP95,2013,2,1.61
53,SP95,2013,3,1.61
53,SP95,2013,4,1.59
53,SP95,2013,5,1.55
53,SP95,2013,6,1.56
53,SP95,2013,7,1.56
53,SP95,2013,8,1.57
53,SP95,2013,9,1.56
53,SP95,2013,10,1.51
53,SP95,2013,11,1.5
53,SP95,2013,12,1.52
53,SP95,2014,1,1.51
53,SP95,2014,2,1.52
53,SP95,2014,3,1.52
53,SP95,2014,4,1.53
53,SP95,2014,5,1.54
53,SP95,2014,6,1.55
53,SP95,2014,7,1.55
53,SP95,2014,8,1.52
53,SP95,2014,9,1.51
53,SP95,2014,10,1.48
53,SP95,2014,11,1.44
53,SP95,2014,12,1.35
53,SP95,2015,1,1.28
53,SP95,2015,2,1.34
53,SP95,2015,3,1.39
53,SP95,2015,4,1.42
53,SP95,2015,5,1.45
53,SP95,2015,6,1.46
53,SP95,2015,7,1.46
53,SP95,2015,8,1.4
53,SP95,2015,9,1.33
53,SP95,2015,10,1.31
53,SP95,2015,11,1.31
53,SP95,2015,12,1.29
53,SP95,2016,1,1.28
53,SP95,2016,2,1.26
53,SP95,2016,3,1.27
53,SP95,2016,4,1.32
53,SP95,2016,5,1.35
53,SP95,2016,6,1.37
53,SP95,2016,7,1.32
53,SP95,2016,8,1.3
53,SP95,2016,9,1.31
53,SP95,2016,10,1.34
53,SP95,2016,11,1.33
53,SP95,2016,12,1.36
53,SP95,2017,1,1.41
53,SP95,2017,2,1.42
53,SP95,2017,3,1.4
53,SP95,2017,4,1.41
53,SP95,2017,5,1.38
53,SP95,2017,6,1.36
53,SP95,2017,7,1.34
53,SP95,2017,8,1.35
53,SP95,2017,9,1.38
53,SP95,2017,10,1.37
53,SP95,2017,11,1.41
53,SP95,2017,12,1.4
53,SP95,2018,1,1.47
53,SP95,2018,2,1.47
53,SP95,2018,3,1.45
53,SP95,2018,4,1.49
53,SP95,2018,5,1.54
53,SP95,2018,6,1.55
53,SP95,2018,7,1.54
53,SP95,2018,8,1.55
53,SP95,2018,9,1.57
53,SP95,2018,10,1.56
53,SP95,2018,11,1.5
53,SP95,2018,12,1.44
53,SP95,2019,1,1.42
53,SP95,2019,2,1.45
53,SP95,2019,3,1.48
53,SP95,2019,4,1.56
53,SP95,2019,5,1.59
53,SP95,2019,6,1.54
53,SP95,2019,7,1.53
53,SP95,2019,8,1.51
53,SP95,2019,9,1.51
53,SP95,2019,10,1.51
53,SP95,2019,11,1.52
53,SP95,2019,12,1.53
53,SP95,2020,2,1.5
53,SP95,2020,3,1.4
53,SP95,2020,4,1.29
53,SP95,2020,5,1.26
53,SP95,2020,6,1.32
53,SP95,2020,7,1.35
53,SP95,2020,8,1.34
53,SP95,2020,9,1.34
53,SP95,2020,10,1.34
53,SP95,2020,11,1.34
53,SP95,2020,12,1.36
53,SP95,2020,1,1.53
53,SP95,2021,1,1.4
53,SP95,2021,2,1.45
53,SP95,2021,3,1.51
53,SP95,2021,4,1.52
53,SP95,2021,5,1.52
53,SP95,2021,6,1.53
53,SP95,2021,7,1.57
53,SP95,2021,8,1.58
53,SP95,2021,9,1.58
53,SP95,2021,10,1.64
53,SP95,2021,11,1.66
53,SP95,2021,12,1.62
53,GPLc,2007,11,0.72
53,GPLc,2007,12,0.73
53,GPLc,2007,1,
53,GPLc,2007,2,
53,GPLc,2007,3,
53,GPLc,2007,4,
53,GPLc,2007,5,
53,GPLc,2007,6,
53,GPLc,2007,7,
53,GPLc,2007,8,
53,GPLc,2007,9,
53,GPLc,2007,10,
53,GPLc,2008,1,0.73
53,GPLc,2008,2,0.73
53,GPLc,2008,3,0.73
53,GPLc,2008,8,0.77
53,GPLc,2008,9,0.77
53,GPLc,2008,12,0.73
53,GPLc,2008,7,0.75
53,GPLc,2008,4,0.73
53,GPLc,2008,5,0.74
53,GPLc,2008,6,0.74
53,GPLc,2008,11,0.76
53,GPLc,2008,10,0.77
53,GPLc,2009,1,0.68
53,GPLc,2009,4,0.64
53,GPLc,2009,2,0.68
53,GPLc,2009,3,0.66
53,GPLc,2009,6,0.63
53,GPLc,2009,5,0.63
53,GPLc,2009,7,0.63
53,GPLc,2009,8,0.63
53,GPLc,2009,9,0.64
53,GPLc,2009,10,0.64
53,GPLc,2009,11,0.64
53,GPLc,2009,12,0.65
53,GPLc,2010,3,0.67
53,GPLc,2010,4,0.67
53,GPLc,2010,7,0.72
53,GPLc,2010,8,0.72
53,GPLc,2010,9,0.73
53,GPLc,2010,11,0.76
53,GPLc,2010,10,0.74
53,GPLc,2010,6,0.7
53,GPLc,2010,1,0.67
53,GPLc,2010,2,0.67
53,GPLc,2010,12,0.79
53,GPLc,2010,5,0.7
53,GPLc,2011,3,0.8
53,GPLc,2011,4,0.8
53,GPLc,2011,6,0.82
53,GPLc,2011,8,0.83
53,GPLc,2011,9,0.84
53,GPLc,2011,10,0.83
53,GPLc,2011,11,0.83
53,GPLc,2011,12,0.83
53,GPLc,2011,2,0.79
53,GPLc,2011,5,0.81
53,GPLc,2011,7,0.83
53,GPLc,2011,1,0.8
53,GPLc,2012,1,0.82
53,GPLc,2012,2,0.83
53,GPLc,2012,3,0.85
53,GPLc,2012,8,0.84
53,GPLc,2012,10,0.85
53,GPLc,2012,12,0.86
53,GPLc,2012,4,0.86
53,GPLc,2012,5,0.86
53,GPLc,2012,6,0.86
53,GPLc,2012,7,0.85
53,GPLc,2012,9,0.83
53,GPLc,2012,11,0.85
53,GPLc,2013,7,0.84
53,GPLc,2013,10,0.83
53,GPLc,2013,11,0.83
53,GPLc,2013,1,0.87
53,GPLc,2013,2,0.87
53,GPLc,2013,3,0.87
53,GPLc,2013,4,0.87
53,GPLc,2013,5,0.86
53,GPLc,2013,6,0.85
53,GPLc,2013,8,0.84
53,GPLc,2013,9,0.84
53,GPLc,2013,12,0.83
53,GPLc,2014,1,0.83
53,GPLc,2014,3,0.84
53,GPLc,2014,12,0.82
53,GPLc,2014,2,0.84
53,GPLc,2014,4,0.84
53,GPLc,2014,5,0.83
53,GPLc,2014,6,0.83
53,GPLc,2014,7,0.83
53,GPLc,2014,8,0.83
53,GPLc,2014,9,0.83
53,GPLc,2014,10,0.83
53,GPLc,2014,11,0.83
53,GPLc,2015,1,0.8
53,GPLc,2015,3,0.79
53,GPLc,2015,4,0.79
53,GPLc,2015,7,0.77
53,GPLc,2015,8,0.77
53,GPLc,2015,11,0.74
53,GPLc,2015,2,0.79
53,GPLc,2015,5,0.8
53,GPLc,2015,6,0.78
53,GPLc,2015,9,0.76
53,GPLc,2015,10,0.75
53,GPLc,2015,12,0.73
53,GPLc,2016,1,0.7
53,GPLc,2016,3,0.69
53,GPLc,2016,5,0.67
53,GPLc,2016,6,0.68
53,GPLc,2016,7,0.68
53,GPLc,2016,9,0.67
53,GPLc,2016,11,0.67
53,GPLc,2016,12,0.67
53,GPLc,2016,2,0.69
53,GPLc,2016,4,0.67
53,GPLc,2016,8,0.67
53,GPLc,2016,10,0.67
53,GPLc,2017,1,0.7
53,GPLc,2017,2,0.71
53,GPLc,2017,3,0.72
53,GPLc,2017,7,0.72
53,GPLc,2017,8,0.72
53,GPLc,2017,9,0.72
53,GPLc,2017,11,0.74
53,GPLc,2017,12,0.75
53,GPLc,2017,4,0.73
53,GPLc,2017,5,0.73
53,GPLc,2017,6,0.73
53,GPLc,2017,10,0.73
53,GPLc,2018,1,0.79
53,GPLc,2018,2,0.79
53,GPLc,2018,4,0.79
53,GPLc,2018,6,0.8
53,GPLc,2018,9,0.81
53,GPLc,2018,11,0.83
53,GPLc,2018,3,0.79
53,GPLc,2018,5,0.79
53,GPLc,2018,7,0.8
53,GPLc,2018,8,0.8
53,GPLc,2018,10,0.82
53,GPLc,2018,12,0.84
53,GPLc,2019,1,0.84
53,GPLc,2019,2,0.83
53,GPLc,2019,5,0.85
53,GPLc,2019,6,0.85
53,GPLc,2019,7,0.84
53,GPLc,2019,9,0.84
53,GPLc,2019,12,0.86
53,GPLc,2019,3,0.84
53,GPLc,2019,4,0.85
53,GPLc,2019,8,0.84
53,GPLc,2019,10,0.85
53,GPLc,2019,11,0.85
53,GPLc,2020,3,0.83
53,GPLc,2020,4,0.82
53,GPLc,2020,5,0.82
53,GPLc,2020,6,0.82
53,GPLc,2020,7,0.82
53,GPLc,2020,9,0.81
53,GPLc,2020,10,0.81
53,GPLc,2020,1,0.83
53,GPLc,2020,2,0.83
53,GPLc,2020,8,0.82
53,GPLc,2020,11,0.81
53,GPLc,2020,12,0.81
53,GPLc,2021,3,0.83
53,GPLc,2021,6,0.84
53,GPLc,2021,8,0.86
53,GPLc,2021,10,0.87
53,GPLc,2021,12,0.9
53,GPLc,2021,1,0.83
53,GPLc,2021,2,0.83
53,GPLc,2021,4,0.84
53,GPLc,2021,5,0.84
53,GPLc,2021,7,0.84
53,GPLc,2021,9,0.86
53,GPLc,2021,11,0.89
53,E85,2007,10,0.81
53,E85,2007,9,0.82
53,E85,2007,11,0.81
53,E85,2007,12,0.82
53,E85,2007,7,0.84
53,E85,2007,8,0.83
53,E85,2007,1,
53,E85,2007,2,
53,E85,2007,3,
53,E85,2007,4,
53,E85,2007,5,
53,E85,2007,6,
53,E85,2008,2,0.81
53,E85,2008,6,0.83
53,E85,2008,8,0.84
53,E85,2008,9,0.85
53,E85,2008,10,0.85
53,E85,2008,11,0.85
53,E85,2008,12,0.85
53,E85,2008,1,0.8
53,E85,2008,3,0.81
53,E85,2008,4,0.82
53,E85,2008,5,0.83
53,E85,2008,7,0.83
53,E85,2009,8,1.03
53,E85,2009,1,0.87
53,E85,2009,6,0.85
53,E85,2009,7,0.98
53,E85,2009,9,1.07
53,E85,2009,12,1.11
53,E85,2009,2,0.87
53,E85,2009,3,0.85
53,E85,2009,4,0.83
53,E85,2009,5,0.83
53,E85,2009,10,1.09
53,E85,2009,11,1.11
53,E85,2010,4,1.12
53,E85,2010,10,1.2
53,E85,2010,11,1.19
53,E85,2010,7,1.19
53,E85,2010,9,1.21
53,E85,2010,8,1.21
53,E85,2010,1,0.9
53,E85,2010,2,0.94
53,E85,2010,3,1.06
53,E85,2010,5,1.14
53,E85,2010,6,1.17
53,E85,2010,12,1.2
53,E85,2011,1,0.88
53,E85,2011,6,0.92
53,E85,2011,7,0.9
53,E85,2011,8,0.9
53,E85,2011,9,0.91
53,E85,2011,2,0.89
53,E85,2011,3,0.9
53,E85,2011,4,0.91
53,E85,2011,5,0.92
53,E85,2011,10,0.94
53,E85,2011,11,0.94
53,E85,2011,12,0.94
53,E85,2012,1,0.9
53,E85,2012,2,0.92
53,E85,2012,5,0.92
53,E85,2012,7,0.91
53,E85,2012,8,0.92
53,E85,2012,9,0.93
53,E85,2012,10,0.93
53,E85,2012,11,0.96
53,E85,2012,12,0.97
53,E85,2012,3,0.92
53,E85,2012,4,0.93
53,E85,2012,6,0.92
53,E85,2013,7,0.9
53,E85,2013,8,0.91
53,E85,2013,9,0.92
53,E85,2013,10,0.93
53,E85,2013,11,0.93
53,E85,2013,12,0.93
53,E85,2013,1,0.92
53,E85,2013,2,0.94
53,E85,2013,3,0.94
53,E85,2013,4,0.92
53,E85,2013,5,0.91
53,E85,2013,6,0.91
53,E85,2014,1,0.9
53,E85,2014,2,0.89
53,E85,2014,3,0.89
53,E85,2014,4,0.89
53,E85,2014,5,0.88
53,E85,2014,6,0.89
53,E85,2014,7,0.88
53,E85,2014,8,0.87
53,E85,2014,9,0.87
53,E85,2014,10,0.86
53,E85,2014,11,0.88
53,E85,2014,12,0.89
53,E85,2015,2,0.89
53,E85,2015,3,0.88
53,E85,2015,4,0.88
53,E85,2015,5,0.89
53,E85,2015,6,0.89
53,E85,2015,7,0.9
53,E85,2015,8,0.9
53,E85,2015,9,0.9
53,E85,2015,10,0.89
53,E85,2015,11,0.88
53,E85,2015,12,0.9
53,E85,2015,1,0.87
53,E85,2016,1,0.75
53,E85,2016,2,0.79
53,E85,2016,3,0.79
53,E85,2016,4,0.79
53,E85,2016,5,0.81
53,E85,2016,6,0.84
53,E85,2016,7,0.83
53,E85,2016,8,0.82
53,E85,2016,9,0.84
53,E85,2016,10,0.85
53,E85,2016,11,0.87
53,E85,2016,12,0.87
53,E85,2017,1,0.72
53,E85,2017,2,0.74
53,E85,2017,3,0.73
53,E85,2017,4,0.73
53,E85,2017,5,0.76
53,E85,2017,6,0.77
53,E85,2017,7,0.77
53,E85,2017,8,0.78
53,E85,2017,9,0.78
53,E85,2017,10,0.79
53,E85,2017,11,0.8
53,E85,2017,12,0.8
53,E85,2018,1,0.71
53,E85,2018,2,0.7
53,E85,2018,3,0.69
53,E85,2018,4,0.71
53,E85,2018,5,0.71
53,E85,2018,6,0.74
53,E85,2018,7,0.74
53,E85,2018,8,0.75
53,E85,2018,9,0.75
53,E85,2018,10,0.75
53,E85,2018,11,0.73
53,E85,2018,12,0.77
